filename,transcript,english,note
Series_Ultimate_Single_Ultimate_SSR_001.wav,ほら、ひとっ走り付き合ってあげる。,"Come on, I’ll run with you for a bit.",
Series_Up_001.wav,ありがとう,Thanks.,
Series_Up_002.wav,さすが私。,"Damn, I’m good.",
Series_Up_003.wav,この素体、まだまだ研究の余地があるわね。,There’s still plenty to learn from this specimen.,
Series_Up_004.wav,全員倒しちゃったら潜入とは呼べないわね。,Not exactly an infiltration if we take everyone out.,
Series_Up_005.wav,どう?見とれちゃった?,Well? Can’t take your eyes off me?,
Series_Win_Single_Win_001.wav,私が負けるところなんて想像もできないわよね。,"You can’t even imagine me losing, can you?",
Single_Birthday_SSR_001.wav,お誕生日おめでとう。毎年プレゼントを考えなきゃいけないなんて、面倒すぎない?直接リクエストしてもらえたらいいのに。それとも指揮官へのいたずらをプレゼントにしちゃおうかな。なんて、うそうそ。はい、受け取って。私なりに頑張って選んだんだから。,"Happy birthday. Isn’t it a pain having to come up with a present every year? I wish you’d just tell me what you want. Or maybe I’ll make pranking you the present, Commander. Kidding. Here, take it. I picked it out as best I could.",
Single_Christmas_001.wav,起きたら枕元にプレゼントが置いてあったの。嬉しいことは嬉しいんだけど、どうして三つあったのかしら。うち二つは指揮官とアルバのだと思うんだけど、残り一つはまさか……ひぃぃぃ……,"When I woke up, there were presents by my pillow. I mean, I’m happy and all, but why were there three? I figure two are from the Commander and Alba, but the last one—no way... eek...",
Single_Friendliness_001.wav,私のいない間に、アルバやボイマスティナとこっそり仲良くなってないでしょうね。,"While I was gone, you didn’t secretly buddy up with Alba and Boimastina, did you?",
Single_Friendliness_002.wav,いい加減、自分のお手入れくらいしたら?私ですら人工皮膚をつけてるのに。ま、アルバにつけてもらったんだけどね。,"Come on, at least take care of yourself. Even I’m wearing synthetic skin—well, Alba put it on me.",
Single_Friendliness_003.wav,クリプターとショウは無関係よ。ただ、ショウのやり方に倣って名前をつけただけ。本当はネーレが設計したのだから、命名権は彼女にあるはずなんだけど、本人は無頓着みたい。,"Crypter’s got nothing to do with Shaw. We just named it following Shaw’s method. Nere actually designed it, so she should’ve been the one to name it—but she doesn’t seem to care.",
Single_Friendliness_004.wav,アンナ？私も久しく会ってないわね。あっちにもまだ戻れていないけど、特に何も変わっていないはずよ。体は成長しなくても、精神は成長してるもの。あの子はもう、誰かに守られているだけのお子様じゃない。,"Anna? I haven’t seen her in ages either. I haven’t been back over there yet, but I doubt anything’s changed. Even if she hasn’t grown physically, she’s grown mentally. She’s not just a kid who needs protecting anymore.",
Single_Friendliness_005.wav,ぶっちゃけ私、保安局のことは信用していないの。ショウの研究に出資してくれたから仕方なく協力してあげてるだけ。それに、自分の名声はともかく、ショウの名声は守ってあげたいもの。でもまあ、いつかは一泡吹かせてやるわ。,"Honestly, I don’t trust the Security Bureau. I’m only cooperating because they funded Sho’s research. My reputation aside, I want to protect Sho’s. But one day, I’ll give them a rude awakening.",
Single_Friendliness_006.wav,どうして別人になりすませられるか? うーん、この素体と付属パーツのおかげかしら。あれから何年も経っているのに、レーネでさえ原理を把握できていないのだから、人間の技術じゃないことは確かね。へえ、結局のところ、性に最も背いているのは、遺跡の力を借りてる私なのかも。,"How can I pass as someone else? Hmm… must be this frame and the attachments. It’s been years, and even Lene still can’t figure out how it works, so it’s definitely not human tech. Heh. Maybe, in the end, the most unnatural one here is me—borrowing the power of the ruins.",
Single_Friendliness_007.wav,アンジェのことで得られた教訓があるとすれば、どんな時も常に手札を用意しておけということね。私を冷酷と罵してくれても構わないわ。でも、あんな無力感はもう味わいたくないの。二度とね。,"If there’s one lesson I took from what happened with Ange, it’s this: always have a card to play. Call me ruthless if you want. But I never want to feel that helpless again. Not ever.",
Single_Friendliness_008.wav,指揮官がどこまで駆け抜けていくのか、すごく興味があるの。大丈夫、あなたの行く末をこの目で見届けるまで、決して離れないから。,"I’m really curious to see how far you’ll go, Commander. Don’t worry—I won’t leave your side until I’ve seen you through to the end.",
Single_Login_001.wav,やっと起きたんだ。ねえ、一緒にサボらない?えー、指揮官真面目すぎ。,"About time you woke up. Hey, wanna slack off together? Aww, you’re way too serious, Commander.",
Single_MidAutumn_001.wav,こうして月を眺めるなんて久々ね。なあに?今まで仕事で忙しくてそんな暇なかったんだから、たまにゆっくりするくらいいいじゃない。,It’s been a while since I looked at the moon like this. What is it? I’ve been too busy with work to have time for this—it’s okay to slow down now and then.,
Single_NewYear_001.wav,明けましておめでとう指揮官。また一年生き延びてくれて嬉しいわ。その調子でもう一年頑張りましょ。え、挨拶が不吉すぎる？でも、私たちにとっては一番現実的な挨拶じゃない？,"Happy New Year, Commander. Glad you made it through another year. Let’s keep it up for the next one. What, too grim a greeting? For us, it’s the most realistic one, isn’t it?",
Single_Obtain_SSR_001.wav,久しぶりね、指揮官。これだよ。私が来たということは、春も戻ってくるということ。嬉しいでしょ?,"Been a while, Commander. Now we’re talking. If I’m here, that means spring’s coming back too. You’re happy, right?",
Single_Passive_SSR_001.wav,逃がさないわよ。,You're not getting away!,
Single_SpringFes_001.wav,新年あけましておめでとう、指揮官。それで、私のお年玉は?十年会えなかった分、十包み用意してくれてるのよね。ええ、アルバやボイマスティナにもそれくらい必要になるわ。それから、ネーレとケビンの分も…。ちょっと、どこ行くの?,"Happy New Year, Commander. So, where’s my New Year’s money? To make up for the ten years we couldn’t meet, you’ve got ten envelopes ready for me, right? Yeah, Alba and Boimastina are going to need about that much too. And Nere and Kevin’s shares as well… Hey, where are you going?",
Single_Title_001.wav,ドールズフロントライン2 エクセリウム,Girls’ Frontline 2: Exilium,
Single_Valentine_001.wav,チョコを用意したわよ。本命チョコが一つ、義理チョコが二つ、それからカレーチョコと泥チョコが一つずつで、計五つあるわけだけど、ランダムに選んでもらえる？ええ、一つだけ。,"I’ve got chocolates ready. One true-love chocolate, two obligation chocolates, plus one curry chocolate and one mud chocolate. That makes five. Pick one at random, will you? Yeah, just one.",
Touch_Gun.wav,はぁ、うん。,Phew... Yeah.,
Touch_Head.wav,うん。,Yeah.,
Touch_Pocket.wav,ふっ,Heh.,
Upgrade.wav,ふっ,Hmph.,
