filename,transcript,english,note
Series_Lose_Single_Lose_001.wav,いじわるな敵ばっかり。,Nothing but nasty enemies.,
Series_Set_Click_Series_Tone_Positive_004.wav,まかせて!,I got this!,
Series_Set_Fall_Series_Tone_Positive_005.wav,任務開始!,Commence mission!,
Series_Shield_Broken_Series_Tone_Negative_003.wav,啊,Ah!,
Series_Skill01_Single_Skill_001.wav,楽しませてあげる!,I'll make this fun!,
Series_Skill02_Single_Skill_002.wav,一緒に遊ぼ。,Let’s play.,
Series_Tone_Positive_001.wav,かわいいでしょ?,"Cute, right?",
Series_Ultimate_Single_Ultimate_SSR_001.wav,あたしたちの勝利を歴史に刻もう!,Let’s make our victory go down in history!,
Series_Up_001.wav,やった。,Yes!,
Series_Up_002.wav,えっへへー、あたしってばすごい!,"Hehe, I’m awesome!",
Series_Up_003.wav,またインスピレーションが湧いてきた。,Got another idea.,
Series_Up_004.wav,力強くなった?,Stronger now?,
Series_Up_005.wav,可愛くなったよね。,"You got cuter, didn’t you?",
Series_Win_Single_Win_001.wav,一人デザイナーの力、なめないでくれる?,Don’t underestimate what a solo designer can do.,
Single_Birthday_SSR_001.wav,お誕生日おめでと。来年のプレゼントも考えてあるんだ。再来年も、10年後も、プレゼント用意してお祝いするからね。,Happy birthday. I’ve already got next year’s present planned. The year after that too—and ten years from now—I’ll have a gift ready and we’ll celebrate.,
Single_Christmas_001.wav,恋デザイナーにとって、プレゼントを開けた人の喜ぶ顔が一番のプレゼントなんだ。はいこれ、メリークリスマス！ 開けてみて。,"For a romance designer, the best gift is the smile on your face when you open it. Here—Merry Christmas! Go on, open it.",
Single_Friendliness_001.wav,みんなのためにぬいぐるみを作ったんだ。かわいいでしょ?ロベラさんの分にはダイナーゲートをつけたんだけど、気に入ってくれなかったみたい。,"I made plushies for everyone. Cute, right? I even put a Dinergate on Robera’s, but she didn’t seem to like it.",
Single_Friendliness_002.wav,おもちゃは子供たちの宝物だけど、大人にだってプレゼントできるよ。はい、これ、あたしの新作。指揮官にあげる。,"Toys are treasures for kids, but grown-ups can get presents too. Here you go—my latest creation. It’s for you, Commander.",
Single_Friendliness_003.wav,指揮官、またデスクで寝ちゃったの?グリフィン、オアシス、エルマゴー。どこにいても変わらないね。おやすみ。,"Commander, dozed off at your desk again? Griffin, Oasis, the Elma. No matter where we are, you never change. Good night.",
Single_Friendliness_004.wav,えへへ、あたしの新作かわいいでしょ?せっかくだから、一緒におままごとしない?,"Hehe, isn’t my latest creation cute? Since we’re at it, wanna play house with me?",
Single_Friendliness_005.wav,教授。ううん、久々にそう呼びたくなっただけ。,"Professor. Nah, I just felt like calling you that—been a while.",
Single_Friendliness_006.wav,私の手作り料理、食べてみない？スターゲイジーパイをベースにジンジャーブレッドにアレンジして……あれ、指揮官？指揮官？,Want to try my home cooking? I based it on stargazy pie and turned it into gingerbread... Huh? Commander? Commander?,
Single_Friendliness_007.wav,今、指揮官のぬいぐるみを作ってたの。白衣と軍服どっちがいいかな?いっそ、着せ替えにしちゃおう!,"I was just making a plushie of the Commander. Which is better, a lab coat or a uniform? Might as well make it dress-up!",
Single_Friendliness_008.wav,ルイスはやっぱり私にとって大事な…どうしていつもいるの!?,Lewis really is important to me... Why are you always here?!,
Single_MidAutumn_001.wav,指揮官、コーヒー月餅をいっぱい買ってきたよ。色とりどりでかわいいよねー。,"Commander, I brought back a bunch of coffee mooncakes. They’re all colorful and cute, right?",
Single_NewYear_001.wav,年末の大掃除、代わりにしておいたよ。今回は勝手に要るものを捨てたりしてないから大丈夫。,"I went ahead and did the year-end cleanup for you. I didn’t toss anything you needed this time, so don’t worry.",
Single_Obtain_SSR_001.wav,パンパカパーン!戦術人形兼トイデザイナー、ルイス!おもちゃの兵隊たちと到着しました!久しぶり、指揮官。,"Ta-da! Luis, tactical doll and toy designer! I’ve arrived with my toy soldiers! Long time no see, Commander.",
Single_Passive_SSR_001.wav,おもちゃタイム,Toy time!,
Single_SpringFes_001.wav,あけましておめでとう!今日は一緒に花火しない?かわいいのがいいな。,Happy New Year! Wanna light some fireworks together today? Cute ones would be nice.,
Single_Title_001.wav,ドールズフロントライン2 エクシリウム,Dolls' Frontline 2: Exilium,
Single_Valentine_001.wav,大丈夫、会ってチョコを渡すだけ。何度も練習したでしょ。いつからそこにいたの?,Relax. Just meet him and hand him the chocolate. You’ve practiced this a hundred times. How long have you been standing there?,
Touch_Gun.wav,んん,Nngh.,
Touch_Head.wav,あっ。,Oh.,
Touch_Pocket.wav,ふん。,Hmph.,
Upgrade.wav,えいっ,Hyah!,
