filename,transcript,english,note
Series_Win_Single_Win_001.wav,やっと終わったー。帰ったら一日寝てもいい? やばい、もう我慢が…,"Finally done. When we get back, can I sleep for a whole day? Damn, I can’t hold out much longer...",
Single_Acquire_R_001.wav,今年は睡眠ノルマを達成できなかったや…指揮官、エルモ号に有給休暇はある?なければ、三日三晩寝るだけの任務を…。,"I didn’t hit my sleep quota this year… Commander, does the Elmo get paid leave? If not, assign me a mission where I just sleep for three days and nights…",
Single_Acquire_SSR_001.wav,再開してからまだ1年しか経ってないんだ。なんかもう3年働いたような疲労感だよ。というわけで、1年間頑張ったあたしに休暇をくれない?,Only a year since we got back in the fight. Feels like I’ve worked three. So how about some R&R for busting my butt all year?,
Single_Anniversary_001.wav,へえ、一年間ノンストップで働いてたの?さすが指揮官だね。あたしなんか一週間ももたないよ。それに、どうせあたしが働いたってろくなことにならないからね。,"Wow, you worked nonstop for a whole year? That’s our commander for you. I wouldn’t last a week. Besides, me working never ends well anyway.",
Single_Birthday_R_001.wav,今日って司令官の誕生日だよね。ゲームとポテチを用意したから、これからホームパーティーでもどう？,"It’s the CO’s birthday today, right? I’ve got games and chips ready—how about we throw a little house party right now?",
Single_Birthday_SSR_001.wav,お誕生日おめでとう、指揮官。よいしょっと、あたしの大好きな○○、できたよ。全巻集めるの大変だったんだから。読み終わったら感想聞かせてよね。,"Happy birthday, Commander. Here we go—my favorite series, the complete set. Took a lot of work to track down every volume. Tell me what you think when you’re done reading.",
Single_Birthday_SSR_002.wav,誕生日おめでとう、指揮官。これ、私が選びに選び抜いた二人用ゲーム。絶対気にいると思う。呼んでくれれば、休憩中とわず一緒に遊んであげるよ。,"Happy birthday, Commander. Here—a two-player game I carefully handpicked. I know you’ll love it. Call me and I’ll play with you anytime, even during breaks.",
Single_Children_001.wav,あっちで風船配ってるから取ってきてほしい？子供に見えるから？しょうがないな。,They’re handing out balloons over there—you want me to go grab one? Because I look like a kid? Fine.,
Single_Christmas_001.wav,サンタさんが来たら起こして。どうすれば一年に一回働くだけで済むか聞きたいから。,Wake me when Santa shows up. I want to ask him how to pull off working just once a year.,
Single_Christmas_002.wav,クリスマスプレゼントといえば、サプライズ。あたしのプレゼント、どこにあるか見つけてみてよ。大丈夫、指揮官が毎日足を運ぶ場所に置いてあるから。,"Christmas presents are all about surprises. See if you can find the one from me. Don’t worry—it’s somewhere you go every day, Commander.",
Single_Duanwu_001.wav,メイリンが美味しいものを作るって聞いたから、ちょっと様子を見に……うわ、何この葉っぱ。え、これに包まないとダメなの？やっぱいいや。,"Heard Mayling was making something tasty, so I came to check it out... Whoa, what’s with this leaf? Wait, I have to wrap it in this? Forget it.",
Single_Friendliness_001.wav,あたしに変な期待はしないほうがいいよ。,Don’t expect too much from me.,
Single_Friendliness_002.wav,あたしの部屋ってどこ?新しく仕入れた安眠セットの効果を試したいんだ。,Where’s my room? I want to try out the new sleep aid kit I just got.,
Single_Friendliness_003.wav,出発時間はまだでしょ？あと五分だけ寝かせてー。,"We’re not moving out yet, right? Just let me sleep five more minutes.",
Single_Friendliness_004.wav,エルモ号の設備は充実してるけど、何か足りないような……あ、この人をダメにするソファなんてどう？リンク送るから、後で買っておいてね。,"The Elmo’s got plenty of amenities, but it still feels like something’s missing… Oh—how about one of those couch‑potato beanbag sofas? I’ll send you the link—order it later, okay.",
Single_Friendliness_005.wav,私のスイッチ、指揮官に渡したってクルカイから聞いたけど……できれば二度と使わな……いったんま、たんま!言ってるそばから使おうとしないでよー!,"Klukai said she handed my switch over to you, Commander... If possible, please never use i— Hold up, time out! Don’t try to use it right as I’m saying that!",
Single_Friendliness_006.wav,いっぺんに言われてもわかんないから、もっとゆっくり話して。え、任務がある?サボっていいかな。,I can’t follow when you say it all at once—talk slower. Huh? There’s a mission? Can I sit this one out?,
Single_Friendliness_007.wav,どうしてみんなそんなに根を詰めて働いてるのさ。横になって休むのが一番健康にいいじゃんか。ほら、こんなふうに。,Why’s everyone working themselves to the bone? Best thing for your health is to lie down and rest. See? Like this.,
Single_Friendliness_008.wav,潰れそうな会社ほど、やけに出血に厳しいって聞いたけど……指揮官が最近よくあたしを見てるのって、ひょっとして……。,"I heard the closer a company is to going under, the more obsessed it gets with stopping the bleeding... The Commander’s been watching me a lot lately—could it be...",
Single_Friendliness_009.wav,そんな心配性だと頭禿げちゃうでしょ。禿げると強くなれるのかな。,Keep worrying like that and you’ll go bald. Does going bald make you stronger?,
Single_Friendliness_010.wav,ゲームがしたい?あたしのアカウントを貸してあげるよ。IDはピンクニャンニャンパンチ。ええ、いい名前でしょ。,"Wanna play? I’ll let you use my account. The ID’s Pink Nyan-Nyan Punch. Yeah, nice name, right?",
Single_Friendliness_011.wav,あ、指揮官。司令室を見学しに来ただけだから気にしないで。この椅子で昼寝したら気持ちよさそう。ここにお菓子置いていっていい?,"Oh, Commander. Just here to check out the command center, so don’t mind me. This chair looks like it’d be great for a nap. Mind if I leave some snacks here?",
Single_Friendliness_012.wav,うわ、司令室すっごい散らかってるね。あ、ここならちょうど横になれそう…,"Whoa, the command center’s a total mess. Oh, I could just lie down right here…",
Single_Friendliness_013.wav,聞きかん、あたしのスイッチを押したりしてない?だって、君の声を聞くと眠気が全部飛んじゃうんだ。,"You’re not hitting my on-switch, are you? Hearing your voice snaps me wide awake.",
Single_Login_001.wav,ああ、来たんだね指揮官。ちょうどいいから、昼寝してこよう。,"Oh, you’re here, Commander. Perfect timing—I’ll go grab a nap.",
Single_MidAutumn_001.wav,月がきれいだね。こんな日は寝るのに限るよ。あ、今ウサギが跳ねてなかった?いや、きっと見間違いだよね。,"Moon’s pretty tonight. Nights like this, best to rack out. Huh—did a rabbit just hop by? Nah, my eyes are playing tricks on me.",
Single_MidAutumn_002.wav,コーラよし、ポテチーよし、ゲームよし、それから月餅よし。さあ、あとはみんなを呼んでゲームで月を見よう。これなら朝から晩までお月見できるでしょ。,"Cola, check. Chips, check. Game, check. Mooncakes, check. Alright, now let’s get everyone together and watch the moon in-game. This way we can moon-gaze from morning till night.",
Single_NewYear_001.wav,あけましておめでとう、指揮官。今年の計画?うう、去年もクルカイに言われて色々書いたけど、結局一つも達成できなかったし…あ、それクルカイに言わないでよ、絶対殺されるから。,"Happy New Year, Commander. Resolutions this year? Ugh, Klukai made me write a bunch last year and I didn’t hit a single one... Oh—don’t tell Klukai. They’ll kill me.",
Single_NewYear_002.wav,あけおめー。指揮官といると時間があっという間に過ぎていくね。早速寝正月でもしに行くか。,"Happy New Year! Time flies with you, Commander. Let’s kick off the year by sleeping it away.",
Single_Obon_001.wav,もう夜なの？指揮官、起きて起きて！今日が来るのをずっと待ってたんだ。幽霊が出ていないか、見に行こうよ。,"Is it night already? Commander, wake up, wake up! I’ve been waiting all day for this. Let’s go check for ghosts.",
Single_Obtain_SSR_001.wav,はいはい、自我がなくて使い勝手のいいミスティだよ。あたしの荷物、もうエルモ号に届いた?,"Yeah, yeah—Mechty here, your user-friendly, no-ego model. My gear on the Elmo yet?",
Single_Passive_SSR_001.wav,あぶないあぶない。,Close one.,
Single_SpringFes_001.wav,ヘルメットはクルカイ、リュックはアンドリスに。この特売品の安眠セットは、指揮官にあげようかな……。ひゃっ、指揮官！いつからそこに？,"Helmet for Klukai, pack for Andoris. Maybe I’ll give this bargain sleep kit to the Commander... Eek—Commander! How long have you been there?",
Single_SpringFes_002.wav,"春節、あけましておめでとう、指揮官。

春節期間くらい休んだらどう?

大事な人と一緒にいてこその春節でしょ?","Happy Lunar New Year, Commander.
At least take a break for the holiday.
Lunar New Year’s about being with the people who matter, right?",
Single_ThanksGiving_001.wav,クルカイに言われて七面鳥をお届けに来たよ。日頃の感謝だってさ。自分で言えばいいのに。鳥が逃げた!指揮官、捕まえてー!,"Klukai asked me to bring you a turkey—says it’s a thank-you for everything. She could’ve told you himself. The turkey’s getting away! Commander, catch it!",
Single_Title_001.wav,ドールズフロントライン2。,Girls' Frontline 2.,
Single_Valentine_001.wav,うわ、チョコがいっぱい…指揮官も罪だね。ゲームでも9人たぶらかしてひどい目にあったキャラがいたけど、なんて呼ばれたか知ってる？屋根裏の…わかったよ！もう言わないから！,"Whoa, that’s a lot of chocolate… You’re a real heartbreaker, Commander. There was this game character who strung along nine people and got their comeuppance—know what they called them? The one in the attic— Okay, okay! I won’t say it anymore!",
Single_Valentine_002.wav,チョコ、いっぱいもらえてる？いや、みんなが何個も作り直してるのを見てたからさ。はい、これあたしのチョコ。見栄えだけなら、誰にも負けない自信あるよ。,"Getting a lot of chocolate? Nah, I just saw everyone redoing theirs over and over. Here—this is my chocolate. On looks alone, I’m sure no one can beat it.",
Single_WhiteVale_001.wav,休憩室に置いてあった包みは何？え、私に？まさか、欠勤の多さでとうとうクビになって、その餞別とか？,What’s that package in the break room? Wait—it’s for me? No way… is that a farewell gift because I’m finally getting canned for too many absences?,
Touch_Gun.wav,んん。,Nngh.,
Touch_Head.wav,ううん,Nope.,
Touch_Pocket.wav,んん……,Hmm...,
Upgrade.wav,ん...,Hm...,
