filename,transcript,english,note
Single_Friendliness_003.wav,みんなが指揮官を頼っていたら、指揮官は誰を頼ればいいのかしら。もし良ければ、たまには私を頼ってくださいな。疲れたら私のところに来て休んでください。面白いお話を聞かせてあげます。,"When everyone’s counting on you, who do you get to count on? If you’d like, lean on me now and then. If you’re tired, come by and rest. I’ll tell you a good story.",
Single_Friendliness_004.wav,私にとって、あなたは他の人間とは違います。だからこそ、私はあなたの理想を守り、あなたを阻むものを打ち倒します。,"To me, you're different from other humans. That's why I'll protect your ideals and take down anything that stands in your way.",
Single_Friendliness_005.wav,長い夢を見ていたようです。こうしてあなたと一緒に暮らせることが、私の欲しかった未来でした。そして、これからの目標でもあります。,I feel like I’ve been lost in a long dream. Living with you like this was the future I wished for—and it’s my goal from here on out.,
Single_Friendliness_006.wav,人間は悲しいとき、誰かに抱きしめてもらいたくなると聞いています。指揮官はあまり悲しんだりしない方ですが、それでもよければ、私の胸の中へどうぞ。,"I hear humans want a hug when they’re sad. You’re not one to get sad often, Commander, but if you’d like, my arms are open.",
Single_Friendliness_007.wav,どんな些細なことでも、私はあなたを満足させます。その代わりに、たまにでいいんですけど、私のことも満足させてくださいね、指揮官。,"No matter how small, I’ll keep you satisfied. Just return the favor once in a while, Commander.",
Single_Friendliness_008.wav,指揮官に出会ってから、私はずっと、私たちだけの家が欲しかった。全力でそれを叶えましょう。それが私たちの誓いです。,"Ever since I met you, Commander, I’ve wanted a home just for us. Let’s make it happen with everything we’ve got. That’s our vow.",
Single_Login_001.wav,こんにちは。今日は何をしましょうか。遠慮なく教えてください。,Hello. What’s our plan today? Don’t hesitate to tell me.,
Single_MidAutumn_001.wav,今日は一緒に月を見に行きましょう。月餅と花茶も用意してあります。それから、月に関するいろんなお話も。ええ、今宵はきっと美しい月が見られます。,"Today, let’s go moon-gazing together. I’ve got mooncakes and flower tea ready—and plenty of stories about the moon. Yes, we’re sure to see a beautiful moon tonight.",
Single_NewYear_001.wav,指揮官と一緒に新年を迎えられるなんて、嬉しいですね。今後もあなたと、あなたの大切なものをお守りいたします。,"I’m happy we can ring in the New Year together, Commander. I will continue to protect you and what you hold dear.",
Single_Obtain_SSR_001.wav,また会えて本当にうれしいです。今度こそ、あなたのそばにいさせてください。必ずお守りいたします。,"I’m truly happy to see you again. This time, please allow me to remain at your side. I will protect you without fail.",
Single_Passive_SSR_001.wav,甘いですね。,How naive.,
Single_SpringFes_001.wav,明けましておめでとうございます。ぬいちゃんが来たら、一緒に水連を貼りに行きませんか?来年はもっとあなたとの時間を増やしたく思います。,"Happy New Year. When Nui gets here, shall we go put up the New Year couplets together? Next year, I hope to spend even more time with you.",
Single_Title_001.wav,ドールズフロントライン2 エクシリウム,Girls’ Frontline 2: Exilium,
Single_Valentine_001.wav,指揮官、チョコレート欲しくないですか？実は今、私どこかに隠しているのですが…ふふ、探してみます？,"Commander, wouldn’t you like some chocolate? Actually, I’ve hidden it somewhere… hehe, want to try and find it?",
Touch_Gun.wav,Ha...,Huh...,
Touch_Head.wav,...,...,
Touch_Pocket.wav,えへ…はぁ。,Heh... ahh.,
Upgrade.wav,っっっ,Ngh!,
