filename,transcript,english,note
Single_Anniversary_001.wav,せっかくの一周年なんだから、もっと特別な過ごし方をしてもいいんじゃない?聞き飽きた台詞かもしれないけど、苦しい時は必ず過ぎ去るし、私もずっと一緒にいるから。,"It’s our first anniversary—shouldn’t we make it extra special? I know you’ve heard it a million times, but tough times always pass, and I’ll be with you, always.",
Single_Birthday_SSR_001.wav,ちょっと、今日は特別な日なんだから、もう少し喜びなさいよ。どうしてって？今日があんたの誕生日だからでしょ。とにかく、お誕生日おめでとう。プレゼントはデスクに置いてきたから、忘れるんじゃないわよ。,"Hey, it’s a special day—try to look a little happier. Why? Because it’s your birthday. Anyway, happy birthday. I left your present on your desk, so don’t forget it.",
Single_Birthday_SSR_002.wav,この一年でまた貫禄が増したんじゃない?年に一度の誕生日だし、今日くらいは褒めてあげるわよ。だからって、あまり調子に乗らないでよね。,"You’ve gotten even more impressive this past year, huh? It’s your birthday, so I’ll give you some praise—today. But don’t let it go to your head.",
Single_Children_001.wav,な、なによ。子供の日なんて私には関係ないじゃない。いくら私が甘いものが好きだからって、それとこれとは別でしょ。,"W-what? Children’s Day has nothing to do with me. Even if I like sweets, that’s a whole different thing.",
Single_Christmas_001.wav,コスプレサイト？でも、いくらお祭り気分だからって、リボンをつけるのはさすがに……。き、嫌いってわけじゃない！せっかくあんたが準備したんだし、受け取ってあげてもいいわよ。,"Cosplay site? Even if we’re in a festival mood, a ribbon’s a bit much... I-I don’t hate it! You went to the trouble of getting it ready, so... I guess I’ll take it.",
Single_Christmas_002.wav,クリスマスパーティー?興味ないわ。あんたはあるの?そうね、よく考えたらたまには付き合ってあげても…ちょ、笑うな!,"Christmas party? Not interested. You? ...On second thought, I guess I could tag along for once— Hey, don’t laugh!",
Single_Duanwu_001.wav,はい、シャンバオ。お守り代わりになるってメイリンは言ってた。いつも危険な任務に出てるんだから持ってなさい。要らないなら別にいいけど。,"Here, Shanbao. Mei-Lin said it’s a good-luck charm. You’re always going on dangerous missions, so keep it on you. If you don’t want it, that’s fine.",
Single_Friendliness_001.wav,ちょっと、近いわよ。どいて。,"Hey, you’re too close. Move.",
Single_Friendliness_002.wav,困ったことがあったら私に言うといいわ。力になるかどうかは私の気分次第だけど。,"If you run into trouble, tell me. Whether I help depends on my mood, though.",
Single_Friendliness_003.wav,最近懐が厳しい?もっと依頼をこなせばいいじゃない。ち、違う!あんたの心配なんてしてないから!,Strapped for cash lately? Then take on more contracts. N-no! I’m not worried about you or anything!,
Single_Friendliness_004.wav,任務に失敗した?あんた、何年作戦指揮をしてるのよ。情報を鵜呑みにするなんて信じられない。今度は私も連れて行きなさいよね。,"You failed the mission? How many years have you been running ops? I can’t believe you took the intel at face value. Next time, you’d better take me with you.",
Single_Friendliness_005.wav,指揮官、どう?懐かしい?グリフィンにいた時からこう呼んでたもんね。あれからもう十年か。,Commander. How’s that? Bring back memories? I’ve been calling you that since our days at Griffin. Hard to believe it’s been ten years.,
Single_Friendliness_006.wav,私がみんなと打ち解けてないって?そんなわけないじゃない!人間関係がめんどくさいだけよ!,You think I’m not fitting in with the team? No way! Dealing with people is just a hassle!,
Single_Friendliness_007.wav,狙撃には莫大な忍耐力と絶対的な技術が必要よ。当然、私はそのどちらも併せ持ってるけど。,"Sniping takes immense patience and absolute skill. Naturally, I’ve got both.",
Single_Friendliness_008.wav,私の銃が見たい?あんたなら別にいいけど、丁寧に扱ってよね。,"You wanna see my gun? If it’s you, I guess it’s fine—just handle it carefully.",
Single_Friendliness_009.wav,夜のイエローエリアは冷えるわね。あんた、最近調子悪そうだけど風邪でもひいてないでしょうね。防寒対策はしっかりしなさいよ、バカ。,"Nights in the Yellow Zone get cold. You’ve been looking under the weather lately—you’re not catching a cold, are you? Bundle up, idiot.",
Single_Friendliness_010.wav,私にとってズッケルはとても大事な場所なの。今まで人との付き合い方がわからなかったし、グリフィンにいた頃もあんたとしか話せなかった。って、私ってば何を…今のなし!早く忘れて!,"Zukkel means a lot to me. I never knew how to deal with people, and even back when I was with Griffin, you were the only one I could talk to. Wait—what am I even... Forget I said that! Just—forget it, okay!",
Single_Friendliness_011.wav,実を言うと、あんたがグリフィンを離れた時、私に一声かけてくれれば…なんでもない!,"Honestly, if you’d just given me a heads-up when you left Griffin... forget it!",
Single_Friendliness_012.wav,その、もしイエローエリアにいられなくなったら、グリーンエリアに来て私を訪ねてくるといいわ。家を持ってるの。面積は広くないけど、二人暮らしには十分だし、私が依頼を受けて金稼ぎすれば……あ、あくまでもしもの話だから!もしも!,"Uh, if you can’t stay in the Yellow Area anymore, come find me in the Green. I’ve got a place—small, but enough for two, and if I take on some contracts and make some money... Ah—just hypothetically! Hypothetically!",
Single_Friendliness_013.wav,もっと素直になれって?私のどこが素直じゃないっていうの?あんたの前だとこれ以上…無理…。,You want me to be more honest? How am I not? I can’t be any more honest than this… not in front of you…,
Single_Login_001.wav,ぼさっとしてないで、早く来なさい!,"Don’t just stand there—get over here, now!",
Single_MidAutumn_001.wav,十三節ってみんなが集まる日よね。ふん、そんなの私にはいらないわ。会いたい人には毎日会え…って、なにニヤニヤしてんのよ!満月でも見てなさい!こっち見ないでよ!,"The Thirteenth’s the day everyone gets together, right? Hmph, I don’t need that. I can see the one I want to see every day— Hey, what are you smirking at? Go stare at the full moon! Don’t look at me!",
Single_MidAutumn_002.wav,冬至は団欒の日だそうじゃない。だから今夜は私と一緒にいなさいよね。断ったら許さないから,They say the winter solstice is for togetherness. So you’re staying with me tonight. Don’t even think about saying no.,
Single_NewYear_001.wav,今夜はもう予定ないわよね。スプリングフィールドたちが新年のプレゼントを用意してくれたから、一緒に開けて…何を、私はただスプリングフィールドの好意を無駄にしたくないだけ、勘違いしないでよね。,"You’re free tonight, right? Springfield and the others got some New Year’s presents ready, so let’s open them together… What? I just don’t want to waste Springfield’s kindness, that’s all. Don’t get the wrong idea.",
Single_NewYear_002.wav,今日の任務が終わったら、一緒に食事にでも行かない?ちょうど近くの街に遅くまでやってるお店が…別にあんたと一緒に年を越そうとかそういうのじゃないからね!,"Once today’s mission’s wrapped, wanna grab a bite? There’s a spot in the nearby town that’s open late... It’s not like I’m trying to ring in the New Year with you or anything!",
Single_Obon_001.wav,大切な人を偲ぶ日ね。私にそんな人はいないわ。強いて言うなら、誰も偲ばずに済む日がずーっと続いてほしいかしら。,"A day to remember loved ones, huh? I don’t have anyone like that. If anything, I just hope the days when we don’t have to mourn anyone last forever.",
Single_Obtain_SSR_001.wav,やっと見つけた。早くエルモ号に乗せなさいよ。,Finally found you. Hurry up and get me on the Elmo!,
Single_Passive_SSR_001.wav,Naszac.,Naszac.,
Single_SpringFes_001.wav,メイリンが花火をいっぱいくれたんだけど、一人じゃ使い切れないの。だからほら、今すぐ防護服着て屋上に来なさい。,"Meilin gave me a ton of fireworks, but I can’t set them all off by myself. So come on—put on a protective suit and get up to the roof, now.",
Single_SpringFes_002.wav,せっかくの新年だし、もう何日か休んだら？実は豪華リゾートのペア招待券が当たったのよ。私だけだともったいないから、あんたを連れて行ってあげても,"Hey, it’s New Year’s—why not take a few more days off? I actually won a pair of tickets to a luxury resort. It’d be a waste to go alone, so I could even bring you along.",
Single_ThanksGiving_001.wav,うん、今日は調子がいいみたいじゃない。クマはひどくないし、髪も乱れてない。一応は祭日にふさわしい格好ね。でも服がちょっとシワシワ。こっち来て、直してあげるから。これでよし。それと、今日は感謝祭のイベントがあるから忘れないで。,"Yeah, you’re looking good today. The bags under your eyes aren’t bad, and your hair’s not a mess. At least you’re dressed well enough for the holiday. But your clothes are a bit wrinkled. Come here, I’ll fix that. There, all set. And don’t forget, we’ve got the Thanksgiving event today.",
Single_Title_001.wav,ドールズフロントライン2 エクシリウム,Girls' Frontline 2: Exilium,
Single_Valentine_001.wav,何ジロジロ見てるのよ。私がこんな日にあんたなんかのためにプレゼントを用意するとでも？ちょ、待ちなさいってば!一度しか言わないから、よーく聞きなさい。私、あんたが今着てる服、結構好きなのよね。,"What are you staring at? You think I’d get a present for you of all people, today of all days? Hey, wait! I’m only gonna say this once, so listen up. I kinda like what you’re wearing right now.",
Single_Valentine_002.wav,はは、チョコ?そんなありきたりなもの用意するわけないじゃない!それに…え、もらえてないの?私の後ろにあるもの?ストップ、それ以上近づかないで!,"Heh, chocolate? No way I’d bring something that basic! Besides… Wait, you didn’t get any? The thing behind me? Stop—don’t come any closer!",
Single_WhiteVale_001.wav,ん?なんでこんな日に服?こういう時は、手作りのチョコとか飴なんじゃないの?バレンタインの日に私があんたの服を褒めたからお揃いを?あ、あんた、もうバカ!,"Huh? Why clothes on a day like this? For this kind of thing, isn’t it supposed to be homemade chocolates or candy? Just because I complimented your outfit on Valentine’s Day, you got us matching outfits? Y-you idiot!",
Touch_Gun.wav,うん。,Yeah.,
Touch_Head.wav,んん,Mm.,
Touch_Pocket.wav,ん…,Hm...,
Upgrade.wav,あっ。,Ah.,
