filename,transcript,english,note
Single_Friendliness_008.wav,指揮官さまって、いつも座ってばっかだよね。ほら、あたしと一緒に運動して体を動かそ？,"Commander, why is it you're either sitting down or lying down everytime I see you? Your body's going to get all moldy! Come on, get up! We'll head outside for some exercise!",official wiki text (Affinity-05)
Single_Friendliness_009.wav,最近なんとなく、指揮官様がお姉ちゃんに似てきた気がする…べ、別に口説いとか思ってないよ?なんか慣れなくて…,"Lately, Commander, you kinda remind me of my big sis… I-I don’t think you’re hitting on me or anything! I’m just… not used to it…",
Single_Friendliness_010.wav,司令官様、あたしだって一人前のエリート人形なんだから、悩みがあったらいつでも頼るといいよ。,"(Clears throat) Commander, I'm an elite Doll, so feel free to tell me about any problems you might be facing.",official wiki text (Affinity-06)
Single_Friendliness_011.wav,子供じゃあるまいし、どうして危ないことばかりするのかな。あ、今の私、ちょっとお姉ちゃんぽかった!,"You’re not a kid—why do you keep pulling reckless stunts? Oh, I sounded a bit like a big sister just now!",
Single_Friendliness_012.wav,この心理テスト、なんで好きな人の欄に一人しか書けないの?お姉ちゃんも指揮官様も大好きなのに。ああもう、やめたやめた。,"This personality test is weird, why can I only pick one option for ""person I like most""? I like Big Sis and I like you too... Gah! I've had it with this test! I just can't decide!",official wiki text (Affinity-07)
Single_Friendliness_013.wav,あたしがいるからには安心して。イキヌクルもバリヤードもけちょんけちょんにしてやる。だからそんな顔しないで笑ってよ、月狐さん。,"Commander, you don't have to worry with me around! If the ELIDs or the Varjagers show up, I'll give them a good spanking! That's why-- don't go all frowny-faced on me! Smile a little! Hehe~",official wiki text (Affinity-08)
Single_Login_001.wav,やっほー指揮官さま、元気?あたしはこの通りだよ。,"Well, hello there, Commander. Feeling energetic today? I sure do too!",official wiki text (Login)
Single_MidAutumn_001.wav,今夜の月、丸くて大きくてなんだか電球みたい。月香様、一緒に見に行かない?,"Tonight’s moon is round and huge—kind of like a light bulb. Lady Tsukika, would you like to go see it together?",
Single_MidAutumn_002.wav,時間!お姉ちゃんに中秋節にまつわる伝説を聞いたから教えてあげる！えっとね、ある日突然空に十個もの月が…あれ、違うの？もしかしてあたし、覚え間違えちゃった？,"Got a minute? My big sis told me a legend about the Mid-Autumn Festival, so let me tell you! Um, one day there were suddenly ten moons in the sky... Wait, is that not right? Did I remember it wrong?",
Single_NewYear_001.wav,あけましておめでとー!新年迎えて心機一転!とか言うし、去年終わらなかった仕事は続けなくてもいいよね?,"Happy New Year! Fresh start and all that—so we can skip whatever we didn’t finish last year, right?",
Single_NewYear_002.wav,3、2、1、聞こえる?鐘の音だよ。ねえ知ってる?誰かと一緒に新年を迎えると、その年はずっと一緒にいられるんだって。これであたしたち、今年もずっと一緒だね。,"3... 2... 1... O! Listen, it's the sound of the New Year bells! Commander, I heard that the person you spend the new year with will accompany you for the rest of the year~! That means we'll be together all year, right?",official wiki text (NewYear-Y2)
Single_Obon_001.wav,お姉ちゃんとチョキ、今頃お盆ライブをしてるのかな。一緒に過ごせなくてちょっと残念。スキガン様、屋上でテントを上げに行かない?こっそり一つ取っておいたんだ。,"I wonder if Sis and Choki are doing their Obon concert about now. Kinda bummed we can’t spend it together. Skigan, sir, want to head up to the roof and pitch a tent? I stashed one away.",
Single_Obtain_SSR_001.wav,何か面倒なことが起きたの?じゃあ、安心してあたしに任せて!,"Commander, running into trouble? Leave it to me, I've got this!",official wiki text (Obtain)
Single_SpringFes_001.wav,明けましておめでとーしきかんさま！あたし一番乗りだった？へへーん、お年玉ちょうだい！,"Happy New Year, Commander! Was I the first one here? Heheh, gimme my New Year’s gift!",
Single_SpringFes_002.wav,新年あけましておめでとう、指揮官!お姉ちゃんと新年の挨拶に来たんだけど、早く会いたかったからお姉ちゃんのこと置いてきちゃった。お姉ちゃんが着いたらみんなでご飯食べよう!,"Happy New Year, Commander! I came with my sister to give you New Year’s greetings, but I couldn’t wait to see you, so I left her behind. When she gets here, let’s all eat together!",
Single_ThanksGiving_001.wav,今日は感謝祭だから、カボチャをいーっぱい持ってきたよ。カボチャレースに使ってよし、カボチャパイを作ってもよし。どう、気が利いてるでしょ?,"It’s Thanksgiving, so I brought a whole bunch of pumpkins. Use ’em for a pumpkin race or bake some pie. Pretty thoughtful of me, right?",
Single_Title_001.wav,ドールズフロントライン 2 エクシリウム,Girls' Frontline 2: Exilium.,official wiki text (TitleCall)
Single_Valentine_001.wav,私はお姉ちゃんのように手先が器用じゃないから、ぐちゃぐちゃになったチョコで愛情たっぷりのナッツチョコスープを作ってみたよ。これぞ逆転の発想だね。さあさあ、飲んでみて。,"I’m not as handy as my big sis, so I turned that chocolate mess into a nutty chocolate soup packed with love. Now that’s thinking outside the box. Go on—drink up.",
Single_Valentine_002.wav,今年は真面目にチョコを作ってきたよ。バレンタインのチョコには想いも込めるんだよね。想いの大きさがわかるように、あたし、たーくさん用意してみたよ。,"I worked really hard and did my best to make chocolate for this year. Pound for pound, it's the best stuff you'll get! That's right, I've got a full pound of chocolate here with your name on it! If giving chocolate on Valentine's Day is a show of love, then you can imagine just how much love there is waiting for you!",official wiki text (Valentine-Y2)
Single_WhiteVale_001.wav,私が赤が好きだってこと覚えてた?え、別に深い意味はないけど。ちょっと、好みの色を伝えたのにどうしてプレゼントを用意してくれなかったの?,"You remembered I like red, right? Huh? It’s not like it means anything. Hey—told you my favorite color, so why didn’t you get me a present?",
Touch_Gun.wav,あんっ。,Ah!,
Touch_Head.wav,んーん。,Nope.,
Touch_Pocket.wav,んっ……ん……,Ngh... ngh...,
Upgrade.wav,ヘッ,Heh.,
