filename,transcript,english,note
Single_Login_001.wav,指揮官、一緒に狩りに行こうよ。,"Commander, let’s go hunting.",
Single_MidAutumn_001.wav,お月様、まんまるだな。ねえ指揮官、みんなも同じ月を見てると思う?,"Full moon. Hey, Commander, you think everyone else is looking at the same moon?",
Single_NewYear_001.wav,ああもう、ロベラが今年の目標を決めろってうるさいから、指揮官も一緒に逃げよ。目標を立てさせられない場所ならどこでもいいから。,"Ugh, Robella won’t shut up about New Year’s resolutions. Let’s bail, Commander—anywhere they can’t force us to set any.",
Single_Obtain_SSR_001.wav,はーい、試験受け止めてー。私のこと、まだ覚えてくれてた?,Alright—test this! Still remember me?,
Single_Passive_SSR_001.wav,どんな悲鳴をあげてくれるの?,What kind of scream will you make for me?,
Single_SpringFes_001.wav,お正月。今年もたくさん戦ってコレクションいっぱい。もう一個だけ倉庫の新設してもいい?お願いだから。,"New Year. Another year of hard fights—the collection’s gonna overflow. Can we build just one more storage bay? Please, I’m begging you.",
Single_Title_001.wav,ドールズフロントライン2エクセリウム,Dolls’ Frontline 2: Exilium,
Single_Valentine_001.wav,バレンタインなら知ってるよ。花を贈るんだよね。というわけで、はい、これ。この花は、初代の手って名前で、こっちは想い人の芽って言うんだよ。それから、好きか、逃げないでよ。,"Valentine’s Day? I know that one. You give flowers, right? So… here. This one’s called Founder's Hand, and this one’s Beloved’s Bud. And… do you like me? Don’t run away.",
Touch_Gun.wav,はぁ...,Sigh...,
Touch_Head.wav,はぁ…はっ…,Huff... huff...,
Touch_Pocket.wav,じゃじゃーん!,Ta-da!,
Upgrade.wav,えっ,Huh?,
