filename,transcript,english,note
Single_ThanksGiving_001.wav,あのね指揮官、さっき七面鳥のガトー探してたらさ、こういう言い方するのはアレだけど、やっぱり調理された後の方が見た目がいいなって思ったんだ。うん、それでもあの子たちには感謝しなくちゃだよね。,"Hey, Commander, I was just out looking for a turkey-shaped cake, and—this might sound bad—but I realized they really do look better after they’re cooked. Still, we should be grateful to those birds.",
Single_Title_001_Single_Title_002_0.wav,ドールズフロントライン2 エクシリウム,Girls’ Frontline 2: Exilium,
Single_Ultimate_SR_001.wav,いくよ!,Let's go!,
Single_Valentine_001.wav,指揮官、今日ってその、想いを伝える日なんだよね。だから、期待してるね。もう、とぼけるのは禁止だよ。,"Commander, today’s, well... the day you tell me how you feel, right? So I’m looking forward to it. No more playing dumb.",
Single_Valentine_002.wav,指揮官のことだから、今日はみんなからチョコをたくさんもらってるよね。だから私、みんなのとは違ったチョコになるように工夫してみたの。どんな工夫かは…開けてみてのお楽しみ♪,"Since you’re the Commander, you’re probably getting a ton of chocolates from everyone today. So I made mine a little different from the rest. How is it different? Open it and see♪",
Single_WhiteVale_001.wav,え、またバレンタインなの?毎年二回あるのはちょっと多すぎない?あ、でも、指揮官と一緒にいられるなら多くはないかも。,"Wait, Valentine’s again? Twice a year’s a bit much, isn’t it? But if I get to be with the Commander, maybe it isn’t.",
Touch_Gun.wav,んんん,Nngh!,
Touch_Head.wav,んー。,Hmm.,
Touch_Pocket.wav,嗯,Mm.,
Upgrade.wav,えっ,Huh?,
