filename,transcript,english,note
Single_Birthday_SSR_001.wav,私にとって、誕生日など呪いでしかありませんが、閣下が命を授かった瞬間は、この世界への祝福であるはずです。,"To me, birthdays are nothing but a curse. Yet the moment Your Excellency was given life should be a blessing to this world.",
Single_Christmas_001.wav,メリークリスマスです、閣下。こちらのプレゼントをどうぞ。いえ、なんでもありません。聖杯という呼び名にどんな期待が込められていたのか、ただ気になっただけです。,"Merry Christmas, Commander. Please accept this gift. No, it’s nothing. I was just curious what hopes were invested in the name “Holy Grail.”",
Single_Friendliness_001.wav,ここに居座ること自体は構いませんが、最低限のパーソナルスペースはいただきますよ。,"I don’t mind you being here, but I need at least some personal space.",
Single_Friendliness_002.wav,ダーチュアから話を聞いた時から、閣下には興味を持っていました。,"I’ve been interested in you, Your Excellency, ever since I heard about you from Dachua.",
Single_Friendliness_003.wav,私のような何の温かみもない存在は、あなたの体に触れるべきではありません。,"A being like me, devoid of any warmth, should not touch your body.",
Single_Friendliness_004.wav,私の過去は語り尽くしました。それなのに、なぜ閣下との距離は縮まらないのでしょうか。,"I have laid my past bare. And yet, why does the distance between us remain, Commander?",
Single_Friendliness_005.wav,閣下、これからは私を傍に置いてください。あなたの安寧を汚らわしい足音から守ってみせましょう。,"Your Excellency, from now on, keep me by your side. I will guard your peace from foul footsteps.",
Single_Friendliness_006.wav,抑えすぎた鼓動は銃声のように、あなたの胸に響きわたる。,A heartbeat held back too long reverberates through your chest like a gunshot.,
Single_Friendliness_007.wav,騎士の真似事をしていた日々を懐かしみなどしません。今はただ、あなたの駒でいられるならそれでいい。,"I don’t miss the days I pretended to be a knight. Now, as long as I’m your pawn, that’s enough.",
Single_Friendliness_008.wav,今宵、ダンスの相手をさせてはいただけませんか。あなたのステップなら、この終わりなきワルツに一味変わった趣を加えてくれることでしょう。,Would you do me the honor of being my partner tonight? Your steps would lend a distinctive charm to this never-ending waltz.,
Single_Login_001.wav,おはようございます。今日は私から何を引き出すおつもりですか?,Good morning. What do you intend to get out of me today?,
Single_MidAutumn_001.wav,満月の灯るこの日には、隠された儀式が行われると多くの古い文献に書かれていました。閣下も今夜のために何か特別な儀式を用意しているのでは?,"Many ancient texts say that on this full-moon night, a hidden ritual is performed. Your Excellency, have you also prepared a special ritual for tonight?",
Single_NewYear_001.wav,今日は年に一度、データを構成する日だというのに、なぜ誰も来ていないのですか。なるほど、あなたの周りにいる第二世代人形は本当に自由なのですね。,"Today’s the one day a year we configure the data—so why hasn’t anyone shown up? I see. The second-generation dolls around you really are free, then.",
Single_Obtain_SSR_001.wav,このゴミも当然の入れ物を引き取るおつもりですか。その優しさが、いずれ制御不能な怪物を生み出すことになるかもしれませんよ。,Do you intend to take in this trash as well? That kindness could one day give rise to an uncontrollable monster.,
Single_Passive_SSR_001.wav,望めたからです。,Because it was achievable.,
Single_SpringFes_001.wav,閣下にとって大事な日である以上、私も付き合いますよ。ひとまず、周りのものをすべて赤色に染めればいいでしょうか。,"Since it’s an important day for you, Your Excellency, I’ll go along. For now, shall I paint everything in the vicinity red?",
Single_Title_001.wav,ドールズフロントライン2 エクシリウム,Dolls’ Frontline 2: Exilium,
Single_Valentine_001.wav,お気づきになられましたか。ご明察の通り、閣下の部屋の薔薇は、すべて私が用意したものです。,"So you noticed. As you so astutely surmised, every rose in Your Excellency’s quarters was arranged by me.",
Touch_Gun.wav,Hmm...,Hmm...,
Touch_Head.wav,...,...,
Touch_Pocket.wav,Hm.,Hmm.,
Upgrade.wav,Hm.,Hmm.,
