filename,transcript,english,note
Series_Dying_Series_Tone_Negative_002.wav,異常なし。,All clear.,
Series_Hit_Single_Hit_001.wav,逃げ場はないわ。,Nowhere to run.,
Series_Hitted.wav,咳,Cough.,
Series_Kill_Single_Kill_001.wav,無駄な足掻きね。,Your struggle is futile.,
Series_Lose_Single_Lose_001.wav,昨夜無茶しすぎたせいかしら。,Maybe I pushed it too hard last night.,
Series_Set_Click_Series_Tone_Positive_004.wav,動くわ。,Moving.,
Series_Set_Fall_Series_Tone_Positive_005.wav,ご命令を。,Awaiting orders.,
Series_Shield_Broken_Series_Tone_Negative_003.wav,好きか。,You like that?,
Series_Skill01_Single_Skill_001.wav,意識を保つのよ。,Stay with me!,
Series_Skill02_Single_Skill_002.wav,今が勝機よ!,Now’s our chance!,
Series_Tone_Positive_001.wav,ほら、乾杯して。,"C’mon, raise a glass.",
Series_Ultimate_Single_Ultimate_SSR_001.wav,これで終わりよ、虫けらども。,"You’re done, maggots.",
Series_Up_001.wav,丁度いいわ。,Perfect.,
Series_Up_002.wav,上々ね。,Excellent.,
Series_Up_003.wav,さらに強くなれたかしら。,I wonder if I’m even stronger now.,
Series_Up_004.wav,どうか、嫌いにならないでちょうだい。,"Please, don’t hate me.",
Series_Up_005.wav,何度でも、あなたの側に帰ってみせる。,"I'll make it back to your side, as many times as it takes.",
Series_Win_Single_Win_001.wav,想定通りの結果ね。後の祝勝会が楽しみだわ。,Exactly as planned. Can’t wait for the victory party.,
Single_Birthday_SSR_001.wav,お誕生日おめでとう、指揮官。今日の予定は忘れてないわよね。ケーキとプレゼントは既に衛星都市のレストランに預けてあるから、着替えが終わったら出発しましょう。中身？それは、着いてからのお楽しみよ。,"Happy birthday, Commander. You didn’t forget today’s plans, did you? I’ve already dropped off the cake and your gift at the restaurant in the satellite city, so once you’re changed, let’s head out. What’s inside? That’s a surprise for when we get there.",
Single_Christmas_001.wav,もう、そんな顔してどうしたの、指揮官。今日はクリスマスなんだから、いい加減私のホットワインにも慣れてちょうだい。もちろんジンジャーブレッドも用意したわ。あら、気づいたのね。私たちの姿を模している理由は、あなただらわかるんじゃなくって?,"Come on, what’s with that face, Commander? It’s Christmas—you should be used to my mulled wine by now. I’ve got gingerbread too, of course. Oh, you noticed. You, of all people, can figure out why they’re modeled after us, can’t you?",
Single_Friendliness_001.wav,困っていることがあるなら、遠慮なく話してちょうだい。どうしてわかったか?だって指揮官、顔に出ているもの。,"If something’s bothering you, don’t hold back—tell me. How did I know? It’s written all over your face, Commander.",
Single_Friendliness_002.wav,部屋のアロマキャンドル、使い切っていたみたいだから、もっと上質なものに替えておいたわ。心地よく寝てもらうためでもあるけど、指揮官から私の匂いがするのが嬉しいから。,"Looks like the scented candle in your room was all used up, so I went ahead and replaced it with a nicer one. It’s to help you sleep comfortably—but also because I like it when the Commander smells like me.",
Single_Friendliness_003.wav,わざわざ起こしに来させてしまってごめんなさい、式君。え？これからは彼女に起こさせるって？その必要はないわ。,"Sorry for making you come all the way to wake me, Shiki. Huh? Have her wake me from now on? That won’t be necessary.",
Single_Friendliness_004.wav,今日の服装にはネクタイの方が合うんじゃないかしら。ほら、私が結んであげるわ。そんなに照れなくてもいいじゃない。いつもやってあげているんだから。ええ、これでこそ指揮官ね。,"Wouldn’t a tie go better with your outfit today? Here, I’ll tie it for you. You don’t have to be so shy. I do this for you all the time. There—now you look like a commander.",
Single_Friendliness_005.wav,この力を本当の意味で受け入れたことはなかったけれど、この力のおかげで戻ってこれた。少なくともこの点では彼女に勝てた。いいえ、何でもないわ。,"I never really embraced this power, but it’s what got me back. At least on that count, I beat her. No... never mind.",
Single_Friendliness_006.wav,またこうしてそばにいられて嬉しいわ。でも、その優しさはもう私だけのものじゃないのね。指揮官は前にも彼女とこうしていたの……？大丈夫、答えなくてもいいわ。,"I’m happy to be this close to you again. But that kindness isn’t mine alone anymore, is it? Were you like this with her before, Commander? It’s okay—you don’t have to answer.",
Single_Friendliness_007.wav,やっと受け入れてくれたの、月くん。私の傷も醜いところも、化け物になるかもしれない可能性も、全部。昔みたいに受け入れてくれるの。,"You finally accepted me, Tsuki. All of it—my scars, the ugly parts, even the chance I might turn into a monster. You’ll accept me like you used to.",
Single_Friendliness_008.wav,あなたがそばにいてくれる以上に、大切なことなんてないわ。どんな結末が訪れようと、絶対にあなたのそばから離れない。だから指揮官も、私を置いていかないでちょうだい。,"There's nothing more important than having you by my side. No matter how this ends, I'll never leave your side. So, Commander, don't leave me behind.",
Single_Login_001.wav,今日の予定について確認の必要は?それとも、まずはティータイムがよかったかしら。,Do we need to review today’s schedule? Or would you prefer tea time first?,
Single_MidAutumn_001.wav,月君、今日が何の日か覚えてる?一緒に何度も夜を越え、何度も夜明けを迎えてきたけれど、今夜の月はひときわ美しいわね。さあ、お酒をあけるわよ。お菓子も添えて、この月を朝まで分かち合いましょう。,"Moon, do you remember what day it is today? We’ve spent so many nights together and greeted so many dawns, but you’re especially beautiful tonight. Come on, let’s pop a bottle. With some sweets on the side—let’s share this moonlight till dawn.",
Single_NewYear_001.wav,今日から新しい一年の始まりね。団員たちがいろんな催しを用意してくれたの。私もたくさん手伝ったから、一緒に休憩しない?はい、口を開けて。メイリンと蒸しケーキを作ったのだけど、お味はどうかしら。,"Today marks the start of a new year. The squad put together all kinds of festivities. I helped out a lot too—want to take a break together? Here, open wide. Meilin and I made steamed cakes—how do they taste?",
Single_Obtain_SSR_001.wav,やっとあなたのそばに帰ってこれたわ、月くん。これからの旅路も、仲良くやっていきましょう。,"I’m finally back by your side, Tsuki. Let’s stick together on the road ahead.",
Single_Passive_SSR_001.wav,こっちを見ないで。,Don't look over here.,
Single_SpringFes_001.wav,明けましておめでとう、シキ君。窓飾りの位置を直したいのだけど、手伝ってもらえないかしら？もちろん、お礼にお年玉をあげるわ。そんなに急がないの。落ち着いている今のうちに、私と過ごさない？,"Happy New Year, Shiki. I want to adjust the window decorations—could you give me a hand? I’ll give you a New Year’s gift as thanks. No need to rush. While it’s quiet, why not spend a little time with me?",
Single_Title_001.wav,ドールズフロントライン2 エクシリウム,Dolls’ Frontline 2: Exilium,
Single_Valentine_001.wav,ハッピーバレンタイン、指揮官。あなたの部屋にガブリエルの薔薇を置いておいたわ。ふふ、そんなに驚かなくても、いつもしていることじゃない。チョコレートなら後で渡すから、今はすべきことをしましょ。,"Happy Valentine’s Day, Commander. I left a Gabriel rose in your quarters. Heh, no need to look so surprised—this isn’t anything unusual. I’ll give you the chocolate later; for now, let’s get to work.",
Touch_Gun.wav,ん。,Hm.,
Touch_Head.wav,ふん,Hmph.,
Touch_Pocket.wav,あっ……,Ah...,
Upgrade.wav,あっ,Oh!,
