filename,transcript,english,note
Series_Daily_005.wav,復讐者の印って、ちょっとネーミングセンスが古くないですか？M16は気に入りそうだけど……まあ、他に思い浮かぶわけでもないし、よしとしましょう。,"Avenger’s Mark is a bit old-school, isn’t it? M16 would probably like it, though… Well, I can’t think of anything better, so let’s go with it.",
Series_Die_Series_Tone_Negative_001.wav,これでやっと入る。,Now we can finally get in.,
Series_Dying_Series_Tone_Negative_002.wav,そろそろ俺の出番ね。,Looks like it’s my turn.,
Series_Hit_Single_Hit_001.wav,これなんてどう?,How about this?,
Series_Hitted_Series_HittedLast.wav,hnnn,Nngh!,
Series_Kill_Single_Kill_001.wav,クリティカル,Critical hit!,
Series_Lose_Single_Lose_001.wav,すみません、後で反省しておきます。,"Sorry, I’ll reflect on it later.",
Series_Set_Click_Series_Tone_Positive_004.wav,はい,Yes.,
Series_Set_Fall_Series_Tone_Positive_005.wav,期待に応えてみせます。,I won’t let you down.,
Series_Shield_Broken_Series_Tone_Negative_003.wav,っ。,Ugh.,
Series_Skill01_Single_Skill_001.wav,チャンス,Now’s our chance!,
Series_Skill02_Single_Skill_002.wav,とらえた,Got him!,
Series_Tone_Positive_001.wav,出番ですか?,Am I up?,
Series_Ultimate_Single_Ultimate_SSR_001.wav,決死ずみにしてあげる。,You’re as good as dead.,
Series_Up_001.wav,私の予想通りです。,Just as I expected.,
Series_Up_002.wav,まだ強くなれるのかしら。,Can I still get stronger?,
Series_Up_003.wav,もっと私を頼ってください。,Please rely on me more.,
Series_Up_004.wav,この感覚、久しぶりね。,Haven’t felt this in a while.,
Series_Up_005.wav,今の私なら、あなたを安心させられますか。,Do I make you feel safe now?,
Series_Win_Single_Win_001.wav,指揮官のそばに立っていいのは私だけです。,Only I am allowed to stand by the Commander.,
Single_Birthday_SSR_001.wav,お誕生日おめでとうございます、指揮官。あれだけの時間が経ったにもかかわらず、またこうして直接祝えるなんて。せっかくなので、十年分のお祝いとプレゼントをまとめて送りますね。,"Happy birthday, Commander. I can’t believe we get to celebrate face to face again after all this time. To make up for it, I’ll send over ten years’ worth of congratulations and gifts, all at once.",
Single_Christmas_001.wav,"少々お待ちを。今ターキーを焼いているところなんです。あちらにできたてのホットワインがあるので、よかったら飲んでください。

え?もう空になってる?まったく……今からあいつを説教しに行きます。","One moment, please. I’m roasting a turkey right now. There’s fresh mulled wine over there—please help yourself.

What? It’s already empty? For crying out loud... I’m going to go chew him out.",
Single_Friendliness_001.wav,私に聞きたいことがたくさんあるのでは？正直に答えるので、遠慮なくどうぞ。,"You must have a lot of questions for me. I’ll answer honestly, so ask away.",
Single_Friendliness_002.wav,みんな相変わらず元気ですね。ま、ここにいる全員を集めても、ケンカだのバラスタの騒ぐ阿呆には敵わないでしょうけどね。,"You’re all as lively as ever. Still, even if we got everyone here together, we wouldn’t stand a chance in a fight against that loudmouth Barasta.",
Single_Friendliness_003.wav,あいつの足跡を追っているうちにここへたどり着いたわけですが、これは偶然なのでしょうか。,I ended up here while following his trail. Could that be a coincidence?,
Single_Friendliness_004.wav,M16については指揮官も呆れているのでは？何も言わず消えたかと思いきや、ふと現れるし……え？私も同じ？あ、私はちゃんと手紙を残しましたよ！,"Isn’t the Commander fed up with M16 too? Disappears without a word, then just pops up out of nowhere... Huh? Me too? Hey, I did leave a proper note!",
Single_Friendliness_005.wav,前を向け、少し距離を感じる言葉ですが、それでももう少しだけ頑張れる気がしますよね。,"Eyes front. It sounds a bit impersonal, but it still makes you feel like you can hang in there a little longer, doesn’t it?",
Single_Friendliness_006.wav,たとえ私一人になっても、あなたのことは最後まで守りきるつもりです。でも、守れるなら、全員で守った方が心強いですよね。,"Even if I’m the only one left, I’ll protect you to the very end. But if we can, it’s better to protect you as a team—safer that way, right?",
Single_Friendliness_007.wav,M4のことは必ず連れ戻す。そのためならなんだってする。指揮官も付き合ってくれますか？,"I will bring M4 back, no matter what. I’ll do whatever it takes. Are you with me, Commander?",
Single_Friendliness_008.wav,つまり、今の私はあなたに認められたということでしょうか。ありがとうございます。嬉しいです、本当に。,"So, does this mean I’ve earned your approval? Thank you. I’m truly happy.",
Single_Login_001.wav,お疲れ様です。もしパラデウスの掃討に出るなら、私の経験が助けになるかと。,"Good work. If we’re conducting a sweep against Paradeus, I believe my experience could help.",
Single_MidAutumn_001.wav,指揮官、お月見中でしたか？今日の月は、特に丸くて綺麗ですね。周りで輝く星たちが霞んで見えるほどに。そうだ、中秋節ならAR小隊のみんなを呼んだほうがいいですよね。,"Commander, were you out moon-gazing? The moon is especially full and beautiful tonight—so bright it makes the stars look dim. Oh, right—since it’s the Mid-Autumn Festival, we should invite the whole AR Team.",
Single_NewYear_001.wav,もう一年が過ぎるなんて、時間が経つのはあっという間ですね。もし、時間という概念から解放されたら、指揮官は今日という日をどのように過ごしますか?あ、いえ、ただふと思っただけです。さあ、みんなと一緒にお祝いしましょう。,"I can’t believe another year’s already gone by—time really flies. If you were free from the very idea of time, Commander, how would you spend today? Ah, never mind—just a passing thought. Come on, let’s celebrate with everyone.",
Single_Obtain_SSR_001.wav,ようやく私の出番ですか。もう一度、あなたと戦えるなんて光栄です。かつてのように、また遠慮なく指示をください。,"At last, my turn. It’s an honor to fight with you again. As before, don’t hesitate to give the orders.",
Single_Passive_SSR_001.wav,これが欲しいんでしょ?,This what you want?,
Single_SpringFes_001.wav,この餃子、メイリンに包み方を教わりながら作ったんですよ。ちなみに、中には高価を詰めてあります。後でこっそり指揮官のお皿に入れておくので、くれぐれも急いで食べないようにしてくださいね。,"I made these dumplings while Meilin was teaching me how to fold them. By the way, one of them has a coin inside. I’ll slip it onto your plate later, Commander, so please don’t eat too fast.",
Single_Title_001.wav,ドールズフロントライン2 エクシリウム,Girls' Frontline 2: Exilium,
Single_Valentine_001.wav,私のデート申請、通してくれたんですか。やった。やりたいことをたくさん考えてきたので、今日は大忙しですよ。それでは、早速出発です!,"Did you get my date request approved? Awesome. I’ve been thinking up lots of things I want to do, so we’ve got a busy day ahead. All right, let’s head out!",
Touch_Gun.wav,……,...,
Touch_Head.wav,んっ…。,Ngh...,
Touch_Pocket.wav,ん…,Hm...,
Upgrade.wav,うっ…。,Ugh...,
