filename,transcript,english,note
Series_Tone_Positive_006.wav,守り抜きます。,I will hold the line.,
Series_Tone_Positive_007.wav,栄誉のために!,For honor!,
Series_Tone_Positive_009.wav,んんっ,Hngh!,
Series_Ultimate_Single_Ultimate_SSR_001.wav,誰も犠牲にはさせません!,Nobody dies on my watch!,
Series_Up_001.wav,チンスキルです。,It’s a rare skill.,
Series_Up_002.wav,覚えました。,Understood.,
Series_Up_003.wav,足手まといにはなりません。,I won't be a burden.,
Series_Up_004.wav,がんばります。,I'll do my best.,
Series_Up_005.wav,これでもっと役に立てます!,This’ll make me more useful!,
Series_Up_006.wav,チンジでくれてありがとうございます!,Thank you for trusting me!,
Series_Up_007.wav,必ずやり遂げます。,I will see it through.,
Series_Up_008.wav,みんなを守ります!,I will protect everyone!,
Series_Win_Single_Win_001.wav,使命達成!皆さん、お疲れ様でした!,"Mission accomplished! Good work, everyone!",
Single_Acquire_R_001.wav,今日はとてもうれしい日です。指揮官、なんでも言ってくださいね。え?どうしてですか?さ、再会してもう一年になるんですよ。,"Today’s a really happy day. Commander, just say the word. Huh? Why? Well, it’s already been a year since we reunited.",
Single_Acquire_SSR_001.wav,再会してもう一年が経ちました。私、力になれましたか?期待に応えられるようにもっと頑張ります。,It’s already been a year since we reunited. Have I been of any help? I will work even harder to live up to your expectations.,
Single_Anniversary_001.wav,はあ、この一年、新たな同志がたくさんやってきましたね。私みたいな旧型なんか…。えっ、いいんですか。こ、これまで通り、指揮官に栄誉をもたらします。,"Sigh... We’ve had so many new comrades this year. An old model like me… Huh? Are you sure? I-I’ll keep bringing you honor, Commander.",
Single_Birthday_R_001.wav,今日は特別な日だから、気を抜かないよう注意しないと。あ、指揮官?その、お誕生日おめでとうございます。,"It’s a special day, so I need to stay sharp. Oh—Commander? Um, happy birthday.",
Single_Birthday_SSR_001.wav,今回の願い事は何ですか?どんなことでも、私がきっと叶えます。,"What is your wish this time? Whatever it is, I’ll see it done.",
Single_Birthday_SSR_002.wav,今日は特別な日だから、気を抜かないよう注意しないと。あ、指揮官?その、お誕生日おめでとうございます…。,"It’s a special day—better not let my guard down. Oh, Commander? Um… happy birthday.",
Single_Children_001.wav,もう子供じゃないんですよ。持ち上げてみますか?,I’m not a kid anymore. Care to try lifting me?,
Single_Christmas_001.wav,今晩社活でイベントがあるので、しっかり気温維持しなくては……あ、指揮官も参加しますか?で、では、広場のクリスマスツリーの下で待ち合わせしましょう?,"There’s a club event tonight, so I’ve got to keep the temperature steady... Oh, are you joining us too, Commander? Th-then let’s meet under the Christmas tree in the plaza.",
Single_Christmas_002.wav,これでよし。指揮官、これが私のプレゼントってわかってくれるかな。ええ、指揮官、見ないでください。これはサプライズなんですから。,"That should do it. Commander, will you know it’s my gift? Hey, Commander, don’t look. It’s a surprise.",
Single_Duanwu_001.wav,今日は特別な日で、よもぎという植物を結んで玄関の上に掛けておくって同士メイリンから聞きました。指揮官、こんな感じでいいですか?,"Meiling said that on a special day like today, you tie some mugwort and hang it over the front door. Commander, does this look right?",
Single_Friendliness_001.wav,今日はちょっと忙しいな。司令官、ご心配なく。ご依頼の件はちゃんと完成させます。,"Bit busy today. Commander, don’t worry. I’ll get your request done right.",
Single_Friendliness_002.wav,えっ、一日だけ指揮官代理をですか?指揮官のなり方なんてどこで学べば……えっ、冗談?でも、本当に忙しくなったら遠慮なく言ってください。,"Wait—acting CO for a day? Where am I supposed to learn how to be a commander... Wait, you’re joking? Still, if you really get busy, just say the word.",
Single_Friendliness_003.wav,まだまだ頑張らないと。性能が劣るなら、努力あるのみです。,"Still have a lot of work to do. If we're outclassed, effort is our only option.",
Single_Friendliness_004.wav,欲しいものですか?えっと……新しい素材です……なんて、冗談ですよー!そんな目で見ないでください!ちょっと言ってみただけです!,What do I want? Uh... some new supplies... Just kidding! Don’t give me that look! I was just messing with you!,
Single_Friendliness_005.wav,パトロール、下水管の修理、荷物運び、それから同志メイリンのお酒の用意、うん、どれも大事です。,"Patrols, sewer line repairs, hauling supplies, and getting Comrade Meilin’s drinks ready—yeah, it’s all important.",
Single_Friendliness_006.wav,指揮官、断り方を教えてくれませんか?ああ、ご解釈しないでくださいね。指揮官の依頼だけは絶対断りません。,"Commander, can you teach me how to turn people down? Ah, don’t get me wrong—I’d never turn you down.",
Single_Friendliness_007.wav,もっと自分を大事にって、指揮官がそう言うなら、その命令をプログラムに追加します。え、命令じゃない?,"If the Commander says to take better care of myself, I’ll add that order to my programming. Wait—it’s not an order?",
Single_Friendliness_008.wav,いつも指揮官と隊長に心配をかけてしまうなんて、まだまだ努力が足りません。えっ、そんなことない?ありがとうございます、指揮官。,"I still need to try harder if I keep making the Commander and the Captain worry. Oh? You don’t think so? Thank you, Commander.",
Single_Friendliness_009.wav,この勲章は誰かを守る使命を忘れないようにと、パブロフさんからもらったものなんです。指揮官のことを思い出させるようなものを何かいただけませんか?,"Pavlov gave me this medal to remind me never to forget my duty to protect others. May I have something to remember you by, Commander?",
Single_Friendliness_010.wav,指揮官と働けて光栄です。これからもこの栄誉を守り続けます。テーペシャ、約束します。,"It’s an honor to serve with you, Commander. I’ll continue to uphold this honor. Tepesha, I promise.",
Single_Friendliness_011.wav,大事な人を失ったことはありますか?私はもう二度と失いたくありません。指揮官を守るために、もっと努力します!,"Have you ever lost someone important? I don’t ever want to lose anyone again. I’ll work even harder to protect you, Commander!",
Single_Friendliness_012.wav,前まではシャカツの市民だけでしたが、今はエルマ号のみんなも守らなければなりません。でも、安心してください、指揮官。いつかきっと、周りにいる全ての人を守れるような人形になってみせます。,"Before, it was just the citizens of Shakats. Now I have to protect everyone aboard the Elma as well. But don’t worry, Commander. One day, I’ll become a Doll who can protect everyone around me.",
Single_Friendliness_013.wav,ごめんなさい。エルモ号を故障させたかったわけではなく、指揮官ずっと休んでないから時間が止まってほしいって。,"I'm sorry. I didn't mean to break Elmo; I just wanted time to stop, since the Commander hasn't had any rest.",
Single_Login_001.wav,木香、こんにちは。何かお手伝いできますか?,"Hello, Moka. Can I help you with anything?",
Single_MidAutumn_001.wav,指揮官、お月様に向かって何しているんですか?もっとマルチタスクができるようにお願いしている?,"Commander, what are you doing talking to the moon? Praying for better multitasking?",
Single_MidAutumn_002.wav,みんな、この日が来ると月餅というのを食べていたんだ。いろんな味があるけど、指揮官はどれが好きなのかな。一個ずつ作れば、きっと喜んでくれるよね。,"Whenever this day came around, everyone would eat mooncakes. They come in all kinds of flavors—Commander, which one do you like? If I make them one by one, I’m sure you’ll be happy.",
Single_NewYear_001.wav,今日は新年最初の日です。指揮官はこんなに早くからお仕事ですか?では、私も一緒に頑張ります!,"It’s the first day of the New Year. Working this early, Commander? Then I’ll give it my all right alongside you!",
Single_NewYear_002.wav,大晦日の夜は皆さんが集まりますからね。治安維持には一層気合を入れませんと。ただ、叶うなら指揮官と一緒に過ごしたかったです。,"New Year’s Eve draws big crowds. We need to be extra vigilant to keep order. Still, I wish I could spend it with you, Commander.",
Single_Obon_001.wav,今日は亡くなった人の魂が帰ってくる日なんですよね。いつかきっと、彼女も連れて帰ります。,"Today’s the day the spirits of the dead come home, right? Someday, I’ll bring her home for sure.",
Single_Obtain_SSR_001.wav,まだまだ未熟者ですが、指揮官の期待に必ず応えてみせます!,"I may still be inexperienced, but I won’t let you down, Commander!",
Single_SpringFes_001.wav,指揮官、見てください、あのドローンたち。うわぁ、ハッピーニューイヤーの文字になっていますよ！え…面白くなかったですか？,"Commander, look—those drones. Whoa, they’re spelling out “Happy New Year”! Uh... tough crowd?",
Single_SpringFes_002.wav,スキカーン、ロボットさんがヤンコ踊りをしていますよ。どうし、メイリンに教えてもらったんです。どうですか?かわいいですか?,"Commander, the robot’s doing the Yanko dance. How? Meiling taught it. What do you think? Cute?",
Single_ThanksGiving_001.wav,あ、指揮官！私、そんなに顔に出ていました？実は、市民の方から感謝状をいただいたんです！,"Oh, Commander! Was it that obvious? Actually, I got a thank-you letter from a civilian!",
Single_Title_001.wav,ドールズフロントライン2エクシリウム,Girls' Frontline 2: Exilium,
Single_Valentine_001.wav,指揮官、このチョコ食べてみてください。百二十種類の味の作り方を覚えたのですが、試食モジュールを取り外したので味がわからないんです。試食していただけませんか?,"Commander, please try this chocolate. I’ve learned how to make a hundred and twenty flavors, but I removed my tasting module, so I can’t tell how it tastes. Could you taste-test it for me?",
Single_Valentine_002.wav,修理で余ったパーツを使ってバラを作ってみました。本物とは程遠いですが、トゲで怪我することはありません。気に入っていただけましたか、指揮官?,"I tried making a rose from the spare parts left over from repairs. It’s far from the real thing, but you won’t get pricked by any thorns. Do you like it, Commander?",
Single_WhiteVale_001.wav,ああ、これを私に？お返しがもらえるなんて。本当にありがとうございます、指揮官。,"Oh, for me? I didn’t expect anything in return. Thank you so much, Commander.",
Touch_Head.wav,うん…。,Yeah...,
Upgrade.wav,いや,No.,
